
id,hash_columns_change,property,occupancyDate,physicalRooms,roomsSold,roomRevenue,roomArrivals,roomDepartures,totalRevenue,cancelledRooms,foodRevenue,noShowRooms,ooRooms,osRooms,otherRevenue,availableRooms,business_datetime,scd_valid_from,scd_valid_to
k6ShpcvKMpS5+DCdfwK9gQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-02-17,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
5sWipFIXW44e/mF1m7LMdg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-06-20,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
ZyaOkYIU6Rg+LgfYJI5ZiQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-03-11,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
yuzyVBPWH67QY7eIJkwlWQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2027-01-26,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
2u5BOeGDlcQy+D7AwPA9Xw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-08-07,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
eXZe+kVjYmavixkK4RfQzQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-04-04,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
wTnX3JchXs9vbBDzid3Gvg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-07-16,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
1/oIpUwhzWT3M4tm/LzPrg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-04-24,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
7jck/AmBvHFezgrIWpCTRg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-06-08,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
75QCk2RTtwMzY1cPDUUaSQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-01-11,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
BSW0w25YBcPygh8oL0VQMw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-03,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
DT+XWVqQJy6jDcvwkzIOvA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-08-30,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
7o+5wEudFVIggiy3si3gxA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2027-01-14,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
M4jAH78LRrAR0LzWDvuFKg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-06-13,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
OrqAbv0FIu9qxe7U8D057Q==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-11-29,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
Uhsp3aOGVz5mvDG54sx26A==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-03,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
dJP62iM17nn5NGL6PLzOQQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-04-29,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
2rme/xk26ye1iwtwQ8xvoA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-01-30,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
609IUEsasfqvqd1Q8bldMQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-03-27,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
+uW/RZMTa2M31IccdyPGrw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-09-13,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
D4BhZlZHjMiBCycmhO4K0Q==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-01,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
cWEeddDEUcG0myn/mnniKA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-26,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
VCMap8Pz99vMuYtWtfTcyg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-25,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
W3htNWJtS10UNjUl8wWPwA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-08-21,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
vaNg960HgDtDe4E/zr5O5A==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-27,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
Km/sx5SRgWu8nnq5uERvEA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2027-01-02,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
wOHgbe5pzYYIdHJ0ckK7Tg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-02-07,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
S8PDGGApfBTXCHkyFJdhgQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-06-06,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
dO5W+7TGNZp3xB1hZcYsiA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-02-15,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
kjC6F00AW0CxT3L3VaWC3Q==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-09,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
0Ur2tFOxqrr11TwJQWPhSg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-29,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
PhMYfIeVlGi5KR1GVIzXqg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-09-10,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
Vmzkk9NNk5Qjn4v6KT6/Lw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-27,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
WkUgEGhoZhrX8Anu2VNwFQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-11-22,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
Gj8Qveyd6jjEfKjBSMeTsg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2027-01-18,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
blWwQdUUm3jyoD0dZbdXPQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-09-28,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
mswFrkzOqg/GRExnsI8zpg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-06-27,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
24BQzawPxMvktHl3xaH3gw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-01,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
700Ye4EEtq9I6ryEqEqqfg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-03-19,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
9i2KCcOFHxvAOZitkuL3hQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-10,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
ORY3Emygy9mQwRKbnSsPaA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-11-20,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
nSoYXMy9u3yviMXYkktTgQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-23,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
DxDwxBbdqNU5p/zU05lXEA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-02,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
Jc+XoePxB3BgP0fyehZeMg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-01-16,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
RrAxj61DEY1SYZgUsyyxbA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-07-21,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
ULcfMY6A8wlx7mbLw2oMCQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-14,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
NBTnUy8xPpC5HshbDivsKA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2027-01-11,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
VXF1qSYIFjPdjNGmJKfvKw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-06-01,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
uhO0fHwSjkqg73Z1xytRjw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-11-14,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
QOdN0b7Co8QUGtaAEAsr9w==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-11-01,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
WXNd0vuGCmdGSUAPBh2QwA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-11-27,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
wvTi9r3DR+A3PfLWxTdSGw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2027-01-30,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
+BTHA0+uQHUq/3cw5bu7kg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-02-19,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
dE+xpz9wdXyQVdzPh3VTsQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-07-26,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
fS7TBs5gn1iMT84VWaofCw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-02-20,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
dPz2BADGn6QYM2NKlM3bnA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-07-17,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
obGHY6ISqe4CPrd/O5gmQA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2027-01-20,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
z77Z21uVfvxb1vNKGGMfrw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2027-01-23,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
BJ7lq6D3dBu+uuJjS1kOgg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-04-27,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
JmVuQvBnMtG8a9eCEnQVtg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-04-28,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
crm72DAwULLnKkEKH6gg9A==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-07,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
l7DE2k3XwUtH/4iOYTfbXA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-01-03,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
a2a6n5G6nfpsi4/3ZGfiCg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-30,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
n+blOdIXpS2Hxk3dJ++Rvw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-01-04,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
qDfkr3jugyPyNSkBEALBnA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-08-27,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
unhkQGpHCQkLpQlhi1/kmA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-03-31,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
MJwEppZ2JsBr1HqSm9FYXA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-09-22,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
Q9iFLvsdpwRI9Daa9k62FA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-04-13,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
WT5Qr8ycxw+LdTnhwvXnKg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-03-06,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
Vf6s/bdiC17Q5q28CcOB5A==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-03-13,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
a0iUdg3wpbFGQ6Ps+dk8ow==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-09-06,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
hWB5hP/2VgfByum+O3E6Aw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-01-27,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
Q8MPk8CVLxlxvkpHJxgNsA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-02-06,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
U50YvBqPJdgVqhwjAI7mgw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-11-30,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
acdVNR7gHsl7NkBJC3CM0A==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-06-18,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
cbfrbtOY0QTZdP+te17cZw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-08,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
s6wILVliljkHMiCAyRCcyA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-07-09,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
vQ7cYLTD4TVux/GW+h6Y6Q==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-08,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
vgWQ1sXb0as0f0D6mqhrIQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-07-13,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
Vt/RFwuvFJXSb8VjaR48gw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2027-01-19,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
8wr3sgDYGkwaMjFJkdhwNg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-02-22,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
Gli9mBINdw/oHRecsdjjzQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-11-06,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
pYu5H7V80pRX1ZPlOjuemw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-21,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
wpLib41dNrmeP0RUgxvgMQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-07-05,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
Co+RVMKCTCCmZny/raO1Cw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-04-09,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
xZkyLqwTqqV8RBg0RqUOLw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-06-26,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
MEuRjJb+/YYFJXPau/a9sA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-03-16,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
lUrNnQi9276BiiepRfmJmQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-04-12,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
mOmEpStNhqQnxsyft2VB8w==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-09-14,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
wLSOMxPsSYCc2qJ/jtFWlg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-04-18,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
1ncJQHvWK67hsTSgzO6UDg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-16,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
BbNTyERIZ7x2NoCZEbD0Ww==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-07-01,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
EEoIkvcP32a7sJgfmg98ZA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-01-29,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
SfMxV7f+cEqYSeS4osktUw==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-07-29,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
WWGGQK/aNW4Xyy8mfKSe7w==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-18,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
VNKK3xZN3VZmsY1XO4sYIQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-08-15,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
jVtztzyCfonpgwaNvj0MsA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-20,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
mbaojOXiT9JvQm+9d6Tykg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-03-26,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
QebtUr99kT6H9UpbMvS4Lg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-01-19,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
fKtpAj0fMx7nbkX36Svrsg==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-15,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
tbXxhREOWoWZByM/og/ohQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2027-02-05,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
5zVkH2Z0iIF74iNI7uR0RA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-08-16,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
KNLCPQ5xuxGgdONiLam06w==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-04-21,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
hFfCQrEZZb67kmo15PKfYA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-06-22,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
GX/YQHIdiJiTrSKA/lNlYA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-14,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
hIvn3MNv5iNx9JEP0yyb8w==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-07-18,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
vJMGPWgiXdhexAfqkD5tMA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-03-28,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
68yOGeXZJEydX3yNH/EE9g==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-09-08,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
TLsxUg/Y+4EH7WHXneyPjQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-10-11,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
XpBqnZq9PPWE+htSWV4ZiQ==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-08-28,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
wRt0Sb+hf4R+zj9gBkNCtA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-03-07,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
49tvxtgdtWgPv1tXm24M2w==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2027-01-29,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
+VL0vqgVuH5SSFURyyLzQA==,Co5F+evDP+wbBrSVsxTE9A==,SAND01CN,2026-05-02,1134,0,0,0,0,0,0,0,0,0,0,0,1134,2025-02-05 07:55:36,2025-02-05 07:55:36,
EwjuZTSRExHblC5IMAESQQ==,JkAmQihRuNt1N/CSiR2c/g==,SAND01CN,2025-07-03,1133,1,109.649122807018,0,0,109.649122807018,0,0,0,0,0,0,1132,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
jJi8OIXl94l6n459FIIdpA==,JkAmQihRuNt1N/CSiR2c/g==,SAND01CN,2025-09-02,1133,1,109.649122807018,0,0,109.649122807018,0,0,0,0,0,0,1132,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
GCQ7AB3bGtnqJQhcpttRrg==,JkAmQihRuNt1N/CSiR2c/g==,SAND01CN,2025-10-27,1133,1,109.649122807018,0,0,109.649122807018,0,0,0,0,0,0,1132,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
KG1nCynyZfqJO3giWMHKtQ==,JkAmQihRuNt1N/CSiR2c/g==,SAND01CN,2025-09-04,1133,1,109.649122807018,0,0,109.649122807018,0,0,0,0,0,0,1132,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
yx1kItLM9laZfB9xRdlrew==,JkAmQihRuNt1N/CSiR2c/g==,SAND01CN,2025-08-15,1133,1,109.649122807018,0,0,109.649122807018,0,0,0,0,0,0,1132,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
JnkoJFwAqytmr5JWxPVsyw==,JkAmQihRuNt1N/CSiR2c/g==,SAND01CN,2025-08-23,1133,1,109.649122807018,0,0,109.649122807018,0,0,0,0,0,0,1132,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
